VOLKRAJ;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;POCPROCVSE;MANDAT;PORADIMAND;PORADINAHR
8;24;18;"Petr";"Hable";"";"";54;"starosta";"Nové Mìsto nad Metují";574279;99;1;"A";471;0;2.89;"N";0;17
8;24;19;"Jan Simeon";"Kaiser";"Mgr.";"";41;"pøedseda Klubu èeskıch turistù Jièín";"Jièín";572659;1;1;"A";221;0;1.35;"N";0;18
8;24;20;"Jan";"Horníèek";"Ing.";"";55;"konstruktér ŠKODA AUTO";"Rychnov nad Knìnou";576069;1;1;"A";297;0;1.82;"N";0;19
8;26;1;"Daniela";"Lusková";"Ing.";"MPA";44;"øeditelka domova pro seniory";"Chlumec nad Cidlinou";570109;1176;1176;"A";139;6.82;6.82;"N";0;0
8;26;2;"Petr";"Pøibyl";"Ing.";"";52;"podnikatel";"Hoøice";572926;1176;1176;"A";71;0;3.48;"N";0;0
8;26;3;"Lukáš";"Tošovskı";"Ing.";"";35;"stavební inenır";"Tıništì nad Orlicí";576859;1176;1176;"A";70;0;3.43;"N";0;0
8;26;4;"Matìj";"Novotnı";"";"";25;"projektovı manaer";"Novı Bydov";570508;99;1176;"A";43;0;2.11;"N";0;0
8;26;5;"Ondøej";"Vašut";"";"";37;"IT specialista";"Dvùr Králové nad Labem";579203;1176;1176;"A";28;0;1.37;"N";0;0
8;26;6;"Lenka";"Šilhánková";"Mgr.";"";36;"speciální pedagoka";"Chlumec nad Cidlinou";570109;99;1176;"A";68;0;3.33;"N";0;0
8;26;7;"Pavel";"Kropáèek";"MUDr.";"";33;"lékaø";"Hradec Králové";569810;1176;1176;"A";52;0;2.55;"N";0;0
8;26;8;"Ivan";"Picek";"Mgr.";"";51;"IT specialista";"Hradec Králové";569810;1176;1176;"A";29;0;1.42;"N";0;0
8;26;9;"Marian";"Báchor";"";"";41;"projektovı manaer";"Hajnice";579211;1176;1176;"A";13;0;.63;"N";0;0
8;26;10;"Michal";"Musílek";"PhDr.";"Ph.D.";54;"prodìkan pøírodovìdecké fakulty";"Novı Bydov";570508;99;1176;"A";80;0;3.92;"N";0;0
8;26;11;"Petr";"Dulíèek";"doc. MUDr.";"Ph.D.";54;"lékaø";"Hradec Králové";569810;99;1176;"A";56;0;2.74;"N";0;0
8;26;12;"Petr";"Voenílek";"Mgr.";"";44;"poradce";"Hradec Králové";569810;99;1176;"A";21;0;1.03;"N";0;0
8;26;13;"Martin";"Doèekal";"Mgr.";"";33;"øeditel textilní firmy";"Hoøice";572926;99;1176;"A";33;0;1.62;"N";0;0
8;26;14;"Iva";"Rùièková";"MUDr.";"";62;"lékaøka, pracující dùchodkynì";"Jièínìves";573001;99;1176;"A";36;0;1.76;"N";0;0
8;26;15;"Petra";"Termer";"Mgr.";"";34;"projektová manaerka";"Praha";1;99;1176;"A";8;0;.39;"N";0;0
8;26;16;"Michal";"Sirùèek";"";"";28;"hudebník";"Chlumec nad Cidlinou";570109;99;1176;"A";24;0;1.17;"N";0;0
8;26;17;"Eva";"Lokvencová";"Mgr.";"";32;"na mateøské dovolené";"Hradec Králové";569810;99;1176;"A";23;0;1.12;"N";0;0
8;26;18;"aneta";"Musilová";"Bc.";"";35;"sociální pracovnice";"Chlumec nad Cidlinou";570109;99;1176;"A";33;0;1.62;"N";0;0
8;26;19;"Tomáš";"Zaòka";"";"";35;"podnikatel a starosta obce";"Nová Ves";576549;99;1176;"A";25;0;1.22;"N";0;0
8;26;20;"Jiøí";"Konár";"kpt. Ing.";"";74;"námoøní dùstojník ve vıslubì";"Hradec Králové";569810;99;1176;"A";42;0;2.06;"N";0;0
8;27;1;"Robert";"Kreuzig";"Ing.";"";59;"OSVÈ";"Hradec Králové";569810;99;1182;"A";15;0;3.48;"N";0;0
8;27;2;"Daniel";"Zinke";"";"";33;"asistent trenéra";"Náchod";573868;99;1182;"A";25;5.8;5.8;"N";0;0
8;27;3;"Tomáš";"Sedláèek";"";"";37;"profesionální fotbalista";"Kopidlno";573060;99;1182;"A";28;6.49;6.49;"N";0;0
8;27;4;"Petr";"Sekera";"";"";32;"OSVÈ";"Bernartice";579050;99;1182;"A";15;0;3.48;"N";0;0
8;27;5;"Pavel";"Košál";"";"";37;"profesionální fotbalista";"Praskaèka";570656;99;1182;"A";16;0;3.71;"N";0;0
8;27;6;"Jiøí";"Buksa";"";"";35;"trenér mládee";"Chropynì";588512;99;1182;"A";13;0;3.01;"N";0;0
8;27;7;"Kateøina";"Øíhová";"";"";38;"cvièitelka fitness";"Brno";3;99;1182;"A";10;0;2.32;"N";0;0
8;27;8;"Patrik";"Tìkı";"";"";41;"OSVÈ";"Bernartice";579050;99;1182;"A";7;0;1.62;"N";0;0
8;27;9;"Josef";"Látal";"";"";55;"OSVÈ";"Brno";3;99;1182;"A";1;0;.23;"N";0;0
8;27;10;"Josef";"Ribár";"";"";62;"sportovní funkcionáø";"Hradec Králové";569810;99;1182;"A";13;0;3.01;"N";0;0
8;27;11;"Lubomír";"Stodùlka";"";"";57;"ledaø";"Brno";3;99;1182;"A";0;0;0;"N";0;0
8;27;12;"Michal";"Hradil";"";"";42;"trenér mládee";"Kromìøí";588296;99;1182;"A";15;0;3.48;"N";0;0
8;27;13;"Martin";"Nedìla";"";"";45;"trenér";"Komoøany";593168;99;1182;"A";3;0;.69;"N";0;0
8;27;14;"Rostislav";"Nešpor";"";"";52;"burzovní makléø";"Brno";3;99;1182;"A";0;0;0;"N";0;0
8;27;15;"Lucie";"Studená";"";"";27;"administrativní pracovnice";"Brno";3;99;1182;"A";6;0;1.39;"N";0;0
8;27;16;"Michal";"Odehnal";"";"";39;"OSVÈ";"Otnice";593478;99;1182;"A";0;0;0;"N";0;0
8;27;17;"Edita";"Kroutilová";"";"";44;"OSVÈ";"Brno";3;99;1182;"A";0;0;0;"N";0;0
8;27;18;"Jaroslav";"Vrba";"";"";67;"fotbalovı delegát";"Koryèany";588601;99;1182;"A";3;0;.69;"N";0;0
8;27;19;"Oldøich";"Panskı";"";"";59;"restauratér";"Brno";3;99;1182;"A";3;0;.69;"N";0;0
8;27;20;"Jindøich";"Sehnal";"";"";60;"OSVÈ";"Kuøim";583251;99;1182;"A";0;0;0;"N";0;0
8;28;1;"Štìpán";"Knézel";"Mgr.";"";67;"advokát";"Teplice";567442;99;156;"A";13;0;2.16;"N";0;0
8;28;2;"Marcel";"Marx";"";"";49;"místopøedseda KO DSSS Královéhradeckého kraje";"Vrchlabí";579858;156;156;"A";20;0;3.33;"N";0;0
8;28;3;"Milan";"Havliš";"";"";66;"technik";"Ústí nad Labem";5;764;156;"A";9;0;1.5;"N";0;0
8;28;4;"Vlastimil";"Ptáèek";"";"";52;"pøedseda KO DSSS Královéhradeckého kraje";"Vrchlabí";579858;156;156;"A";16;0;2.66;"N";0;0
8;28;5;"Ondøej";"Pelan";"";"";28;"kuchaø";"Vrchlabí";579858;156;156;"A";14;0;2.33;"N";0;0
8;28;6;"Jakub";"Charvát";"";"";31;"strojírenskı dìlník";"Vrchlabí";579858;156;156;"A";14;0;2.33;"N";0;0
8;28;7;"Zdenìk";"Vašíèek";"";"";65;"automechanik";"Hradec Králové";569810;156;156;"A";4;0;.66;"N";0;0
8;28;8;"Zdenìk Jan";"Dostálek";"";"";57;"dìlník";"Rychnov nad Knìnou";576069;156;156;"A";20;0;3.33;"N";0;0
8;28;9;"Iva";"Šoltysová";"";"";46;"podnikatelka";"Ústí nad Labem";5;764;156;"A";2;0;.33;"N";0;0
8;28;10;"Magdaléna";"Kalenská";"";"";33;"dìlnice";"Èistá u Horek";577057;156;156;"A";20;0;3.33;"N";0;0
8;28;11;"Zdenìk";"Macnar";"";"";44;"kuchaø";"Milovice u Hoøic";548863;99;156;"A";17;0;2.83;"N";0;0
8;28;12;"Jaroslav";"Pospíšil";"";"";34;"zamìstnanec komunálních slueb";"Nová Paka";573248;99;156;"A";8;0;1.33;"N";0;0
8;28;13;"Oto";"Novák";"";"";57;"èíšník";"Dvùr Králové nad Labem";579203;99;156;"A";9;0;1.5;"N";0;0
8;28;14;"Matìj";"Kulhánek";"";"";26;"kuchaø";"Vrchlabí";579858;99;156;"A";12;0;2;"N";0;0
8;28;15;"Hana";"Vejnarová";"";"";46;"kuchaøka";"Vrchlabí";579858;99;156;"A";8;0;1.33;"N";0;0
8;28;16;"Blanka";"Klepšová";"";"";33;"kalkulantka";"Špindlerùv Mlın";579742;99;156;"A";7;0;1.16;"N";0;0
8;28;17;"Adam";"Miksa";"";"";23;"èíšník";"Broumov";573922;99;156;"A";9;0;1.5;"N";0;0
8;28;18;"Iveta";"Suchánková";"";"";47;"kuchaøka";"Trutnov";579025;99;156;"A";13;0;2.16;"N";0;0
8;28;19;"Lukáš";"Kostomlatskı";"";"";30;"šéfkuchaø";"Broumov";573922;99;156;"A";16;0;2.66;"N";0;0
8;28;20;"Petr";"Maršálek";"";"";56;"kuchaø";"Hoøice";572926;99;156;"A";9;0;1.5;"N";0;0
8;29;1;"Zdenìk";"Podal";"";"";64;"elektrotechnik";"Hradec Králové";569810;1114;1114;"A";745;0;2.65;"A";1;0
8;29;2;"Luïka";"Tomešová";"";"";48;"øeditelka tiskárny";"Trutnov";579025;1114;1114;"A";858;0;3.06;"N";0;1
8;29;3;"Petr";"Vrzáò";"Ing.";"";50;"øeditel obchodní spoleènosti";"Hradec Králové";569810;1114;1114;"A";884;0;3.15;"N";0;2
8;29;4;"Nicola";"Gajdošová";"";"";24;"pracovnice v gastronomii";"Bystøice";572772;1114;1114;"A";492;0;1.75;"N";0;3
8;29;5;"René";"Salay";"";"";49;"servisní technik";"Jaromìø";574121;1114;1114;"A";369;0;1.31;"N";0;4
8;29;6;"Milan";"Velièka";"";"";33;"obchodní manaer";"Tıništì nad Orlicí";576859;1114;1114;"A";468;0;1.66;"N";0;5
8;29;7;"Valdemar";"Støelka";"";"";45;"obchodní manaer";"Hradec Králové";569810;1114;1114;"A";257;0;.91;"N";0;6
8;29;8;"Pavla";"Vašatová";"";"";42;"specialistka v hypermarketu";"Jaromìø";574121;1114;1114;"A";258;0;.92;"N";0;7
8;29;9;"Lenka";"Chrobáková";"";"";57;"optièka";"Hradec Králové";569810;1114;1114;"A";270;0;.96;"N";0;8
8;29;10;"Pavla";"Oborníková";"";"";67;"øidièka z povolání";"Trutnov";579025;1114;1114;"A";302;0;1.07;"N";0;9
8;29;11;"Hana";"Jarošová";"";"";60;"zamìstnankynì v textilní vırobì";"Nová Paka";573248;1114;1114;"A";174;0;.62;"N";0;10
8;29;12;"Michal";"Slavka";"";"";44;"nástrojaø";"Trutnov";579025;1114;1114;"A";475;0;1.69;"N";0;11
8;29;13;"Jindøich";"Pisch";"";"";58;"ivnostník";"Jaromìø";574121;1114;1114;"A";188;0;.67;"N";0;12
8;29;14;"Vít";"Petira";"Ing.";"MBA";43;"specialista na pracovní právo a lidské zdroje";"Trutnov";579025;99;1114;"A";717;0;2.55;"N";0;13
8;29;15;"Lukáš";"Bouèek";"";"";36;"systémovı manaer";"Novı Bydov";570508;1114;1114;"A";325;0;1.15;"N";0;14
8;29;16;"Ivana";"Schubert Dickfeld";"";"";45;"vedoucí vıroby";"Trutnov";579025;1114;1114;"A";201;0;.71;"N";0;15
8;29;17;"Zdeòka";"Bláhová";"";"";53;"úèetní";"Hradec Králové";569810;1114;1114;"A";190;0;.67;"N";0;16
8;29;18;"Pavla";"Jankù";"";"";67;"tkadlena-pletaøka";"Hradec Králové";569810;1114;1114;"A";179;0;.63;"N";0;17
8;29;19;"Radek";"Slavíèek";"Mgr.";"";53;"sociálnì pedagogickı pracovník";"Dobøenice";569968;1114;1114;"A";365;0;1.3;"N";0;18
8;29;20;"Petr";"Pistorius";"";"";53;"ivnostník";"Vrchlabí";579858;1114;1114;"A";310;0;1.1;"N";0;19
8;30;1;"Jana";"Galbièková";"Ing.";"";48;"podnikatelka,zastupitelka mìsta,bıvalá starostka";"Tıništì nad Orlicí";576859;724;724;"A";47;5.52;5.52;"N";0;0
8;30;2;"Miroslav";"Matìjka";"Bc.";"DiS.";47;"krajskı zastupitel, øeditel mhf Èeské doteky hudby";"Jièín";572659;724;724;"A";39;0;4.58;"N";0;0
8;30;3;"Margareta";"Münsterová";"Mgr.";"";47;"profesorka na VŠ";"Bıš";574848;99;724;"A";24;0;2.82;"N";0;0
8;30;4;"Bøetislav";"Jaroš";"";"";41;"obchodní zástupce";"Lhota pod Libèany";570231;724;724;"A";11;0;1.29;"N";0;0
8;30;5;"Petra";"Horváthová";"";"";28;"obchodní manaerka";"acléø";579874;724;724;"A";15;0;1.76;"N";0;0
8;30;6;"Roman";"Florian";"";"";40;"marketingovı specialista";"Náchod";573868;724;724;"A";20;0;2.35;"N";0;0
8;30;7;"Marie";"Paulíková";"";"";74;"dùchodce";"Jièín";572659;724;724;"A";6;0;.7;"N";0;0
8;30;8;"Veronika";"Kováèiková";"Bc.";"";25;"cestovatelka";"Náchod";573868;724;724;"A";18;0;2.11;"N";0;0
8;30;9;"Gabriela";"Pfeiferová";"";"";37;"specialistka prodeje";"Studenec";577553;724;724;"A";6;0;.7;"N";0;0
8;30;10;"Marie";"Malá";"";"";25;"mateøská dovolená";"Vrchlabí";579858;724;724;"A";8;0;.94;"N";0;0
8;30;11;"Jan";"Èeliš";"Mgr.";"";68;"editor, muzikolog";"Jièín";572659;99;724;"A";17;0;1.99;"N";0;0
8;30;12;"Jiøina";"Skoøepová";"";"";59;"asistentka na VŠ";"Smiøice";570877;99;724;"A";11;0;1.29;"N";0;0
8;30;13;"Markéta";"Pakandlová";"JUDr.";"";56;"advokátka";"Hradec Králové";569810;99;724;"A";31;0;3.64;"N";0;0
8;30;14;"David";"Klùz";"";"";22;"student";"Smiøice";570877;724;724;"A";8;0;.94;"N";0;0
8;30;15;"Gabriela";"Najmanová";"Mgr. Bc.";"LL.M.";42;"jednatelka, mediátorka";"Moøice";589721;724;724;"A";12;0;1.41;"N";0;0
8;30;16;"Lucie";"Marková";"";"";32;"pracovnice ve vırobì";"Mladé Buky";579548;724;724;"A";13;0;1.52;"N";0;0
8;30;17;"Vítìzslava";"Klùzová";"";"";71;"dùchodce, exposlankynì";"Smiøice";570877;724;724;"A";6;0;.7;"N";0;0
8;30;18;"Slavomír";"Kollert";"";"";21;"student";"Náchod";573868;724;724;"A";16;0;1.88;"N";0;0
8;30;19;"Marie";"Fejglová";"";"";55;"ekonomka";"Smiøice";570877;99;724;"A";15;0;1.76;"N";0;0
8;30;20;"Václav";"Janásek";"";"";76;"podnikatel";"Náchod";573868;724;724;"A";6;0;.7;"N";0;0
9;1;1;"Simeon";"Karamazov";"prof. Ing.";"Dr.";53;"vysokoškolskı uèitel";"Pardubice";6;53;53;"A";1633;5.76;5.76;"N";0;2
9;1;2;"Radim";"Jirout";"Ing.";"MBA, LL.M.";46;"generální øeditel akciové spoleènosti";"Ústí nad Orlicí";579891;53;53;"A";1126;0;3.97;"N";0;3
9;1;3;"Petr";"Bajer";"";"";50;"pøeds. Str. soukr. ÈR, místost. Holic, podnikatel";"Holice";574988;716;53;"A";1755;6.19;6.19;"N";0;1
9;1;4;"Vojtìch";"Kyncl";"PhDr.";"Ph.D.";34;"vìdeckı pracovník Histor. ústavu Akademie vìd ÈR";"Hlinsko";571393;99;53;"A";1128;0;3.98;"N";0;4
9;1;5;"Ladislav";"Valtr";"Ing.";"MBA";47;"krajskı zdravotní rada";"Choceò";580350;53;53;"A";1146;0;4.04;"N";0;5
9;1;6;"Jaroslav";"Martinù";"";"";58;"starosta Polièky, hospodáø Rybáø. sdru. Vysoèina";"Polièka";578576;53;53;"A";1776;6.27;6.27;"A";1;0
9;1;7;"Kateøina";"Drábková Bíbusová";"Mgr.";"";36;"øed. nezisk. org. pro dospìlé lidi s ment. posti.";"Vysoké Mıto";581186;53;53;"A";882;0;3.11;"N";0;6
9;1;8;"Matouš";"Poøickı";"";"";42;"øed. staveb. spol., místostarosta Ústí nad Orlicí";"Ústí nad Orlicí";579891;53;53;"A";570;0;2.01;"N";0;7
9;1;9;"David";"Novák";"Ing.";"";51;"soukromı zemìdìlec";"Uhersko";575879;53;53;"A";1138;0;4.01;"N";0;8
9;1;10;"Jan";"Švadlenka";"RNDr.";"Ph.D.";35;"bunìènı biolog";"Chrudim";571164;53;53;"A";505;0;1.78;"N";0;9
9;1;11;"Michal";"Kortyš";"";"";55;"námìstek hejtmana Pardubického kraje";"Litomyšl";578347;53;53;"A";975;0;3.44;"N";0;10
9;1;12;"Martin";"Kozáèek";"Ing.";"";47;"stavební projektant, spoleèník firmy";"Polièka";578576;53;53;"A";671;0;2.36;"N";0;11
9;1;13;"Ivana";"Snítilová";"";"";59;"èlenka pøedsed. Strany soukromníkù ÈR, ivnostnice";"Libchavy";580147;716;53;"A";478;0;1.68;"N";0;12
9;1;14;"Alena";"Stránská";"Mgr.";"";51;"uèitelka Základní školy Heømanùv Mìstec";"Heømanùv Mìstec";571385;53;53;"A";378;0;1.33;"N";0;13
9;1;15;"Jan";"Mazuch";"PaedDr.";"";52;"øeditel festivalu šachu a her Czech open";"Pardubice";6;53;53;"A";621;0;2.19;"N";0;14
9;1;16;"Pavel";"Èíek";"";"";51;"místostarosta mìsta Svitavy";"Svitavy";577731;53;53;"A";476;0;1.68;"N";0;15
9;1;17;"Miloslav";"Sejkora";"Ing.";"";53;"starosta mìsta Bystré";"Bystré";577928;53;53;"A";343;0;1.21;"N";0;16
9;1;18;"Stanislava";"Švarcová";"Mgr.";"";51;"øeditelka Základní školy speciální Lanškroun";"Lanškroun";580511;53;53;"A";562;0;1.98;"N";0;17
9;1;19;"Patrik";"Dospìl";"Ing.";"";27;"analytik v logistice";"Pardubice";6;53;53;"A";725;0;2.56;"N";0;18
9;2;1;"Markéta";"Straková";"";"";40;"podnikatelka";"Mochov";538507;769;769;"A";42;8.25;8.25;"N";0;0
9;2;2;"Lucie";"Mazalová";"";"";30;"manaerka";"Mochov";538507;769;769;"A";33;6.48;6.48;"N";0;0
9;2;3;"Jan";"Hlavsa";"Ing.";"";65;"podnikatel";"Dašice";574899;769;769;"A";25;0;4.91;"N";0;0
9;2;4;"Jaroslava";"Zusková";"JUDr.";"";65;"dùchodkynì";"Ostøetín";575445;769;769;"A";16;0;3.14;"N";0;0
9;2;5;"Lukáš";"Janda";"";"";36;"zásobovaè";"Tøebovice";581071;769;769;"A";54;10.6;10.6;"N";0;0
9;2;6;"Petr Simeon";"Vodièka";"";"";34;"operátor";"Chvaletice";575071;769;769;"A";10;0;1.96;"N";0;0
9;2;7;"Michal";"Koøínek";"";"";37;"dìlník";"Moravská Tøebová";578444;769;769;"A";17;0;3.33;"N";0;0
9;2;8;"Josef";"Bahrij";"";"";37;"sváøeè";"Horní Jelení";574996;769;769;"A";9;0;1.76;"N";0;0
9;2;9;"Jana";"Stachová";"";"";40;"podnikatelka";"Èeská Tøebová";580031;769;769;"A";14;0;2.75;"N";0;0
9;2;10;"Josef";"Macho";"";"";53;"dìlník";"Pardubice";6;769;769;"A";9;0;1.76;"N";0;0
9;2;11;"Karel Mario";"Škop";"";"";64;"dùchodce";"Vraclav";581151;769;769;"A";4;0;.78;"N";0;0
9;2;12;"Robin";"Ferkl";"";"";34;"podnikatel";"Anenská Studánka";573426;769;769;"A";10;0;1.96;"N";0;0
9;2;13;"Miroslav";"Hegr";"";"";25;"obsluha èerpací stanice";"Borová";577839;769;769;"A";19;0;3.73;"N";0;0
9;2;14;"Miroslav";"Kukla";"";"";39;"podnikatel";"Pardubice";6;769;769;"A";9;0;1.76;"N";0;0
9;2;15;"Josef";"Rozlílek";"";"";27;"dìlník";"Ústí nad Orlicí";579891;769;769;"A";11;0;2.16;"N";0;0
9;2;16;"Jaroslava";"Malá";"";"";61;"uklízeèka";"Pardubice";6;769;769;"A";9;0;1.76;"N";0;0
9;2;17;"Martina";"Majorová";"";"DiS.";30;"asistentka";"Bìlá u Jevíèka";505391;769;769;"A";5;0;.98;"N";0;0
9;2;18;"Soòa";"Pazdírková";"";"";33;"zdravotní sestra";"Bøezina";577871;769;769;"A";14;0;2.75;"N";0;0
9;2;19;"Ondøej";"Hrdlièka";"";"";38;"mechanik";"Veltruby";533858;769;769;"A";4;0;.78;"N";0;0
9;3;1;"Martin";"Lichtenberk";"Ing.";"";41;"personální øeditel";"Vysoké Mıto";581186;1177;1177;"A";29;8.16;8.16;"N";0;0
9;3;2;"Denisa";"Binarová";"PhDr.";"";39;"klinická psycholoka";"Vysoké Mıto";581186;1177;1177;"A";20;5.63;5.63;"N";0;0
9;3;3;"Miroslav";"Sıkora";"";"";52;"OSVÈ - vıuka angliètiny";"Pardubice";6;1177;1177;"A";15;0;4.22;"N";0;0
9;3;4;"Milena";"Haltuchová";"MUDr.";"";59;"lékaøka";"Pardubice";6;99;1177;"A";31;8.73;8.73;"N";0;0
9;3;5;"Tomáš";"Bartoníèek";"Ing.";"Ph.D.";40;"IT administrator";"Dolní Roveò";574911;1177;1177;"A";19;5.35;5.35;"N";0;0
9;3;6;"Zdenka";"Kazdová";"Mgr.";"";43;"OSVÈ - instruktorka MISP";"Pardubice";6;99;1177;"A";15;0;4.22;"N";0;0
9;4;1;"Jan";"Chvojka";"JUDr.";"";36;"ministr, právník";"Chrudim";571164;7;7;"A";1860;9.64;9.64;"A";1;0
9;4;2;"Pavel";"Havíø";"MUDr.";"";62;"poslanec, lékaø";"Svitavy";577731;7;7;"A";1118;5.79;5.79;"N";0;2
9;4;3;"Miroslav";"Váòa";"Ing.";"";56;"øeditel Staveb. bytového drustva Druba Pardubice";"Pardubice";6;7;7;"A";748;0;3.87;"N";0;3
9;4;4;"Jitka";"Dostálová";"Ing.";"";46;"ekonom";"Letohrad";580538;7;7;"A";1131;5.86;5.86;"N";0;1
9;4;5;"Milan";"Fajfr";"Ing.";"";52;"zamìstnanec krajského úøadu, ekonom";"Choceò";580350;7;7;"A";463;0;2.39;"N";0;4
9;4;6;"Marcela";"Jelínková";"";"";58;"odbornı asistent, pøedsedkynì odborù";"Pardubice";6;7;7;"A";519;0;2.68;"N";0;5
9;4;7;"Miroslav";"Muselík";"Mgr.";"";55;"statutární zástupce øeditelky SZŠ, MŠ a PrŠ";"Moravská Tøebová";578444;7;7;"A";489;0;2.53;"N";0;6
9;4;8;"Alena";"Šírová";"";"";49;"pøedsedkynì odborové organizace";"Hlinsko";571393;7;7;"A";507;0;2.62;"N";0;7
9;4;9;"Václav";"Kroutil";"Ing.";"";49;"zemìdìlec";"Horní Bradlo";571474;7;7;"A";645;0;3.34;"N";0;8
9;4;10;"Antonín";"Kadlec";"Bc.";"";60;"místostarosta mìsta Polièka";"Polièka";578576;7;7;"A";307;0;1.59;"N";0;9
9;4;11;"Jiøí";"Rozinek";"Ing.";"";64;"námìstek primátora, ekonom";"Pardubice";6;7;7;"A";491;0;2.54;"N";0;10
9;4;12;"Radoslava";"Nováková";"";"";61;"OSVÈ, ekonom";"Sopotnice";580961;7;7;"A";117;0;.6;"N";0;11
9;4;13;"Ludìk";"Skalickı";"";"DiS.";36;"starosta obce Vıprachtice";"Vıprachtice";581178;7;7;"A";427;0;2.21;"N";0;12
9;4;14;"Markéta";"Tauberová";"Mgr.";"";40;"øeditelka Dìtského centra Veská";"Pardubice";6;7;7;"A";719;0;3.72;"N";0;13
9;4;15;"Jana";"Povolná";"Mgr.";"";37;"vedoucí knihovny a infocentra Bøezová nad Svitavou";"Bøezová nad Svitavou";505145;7;7;"A";446;0;2.31;"N";0;14
9;4;16;"Jiøí";"Sochor";"";"";37;"technolog, místostarosta mìsta Lue";"Lue";571776;7;7;"A";292;0;1.51;"N";0;15
9;4;17;"Monika";"Pelíšková";"Mgr.";"";44;"uèitelka Obchodní akademie a VOŠE Svitavy";"Svitavy";577731;7;7;"A";452;0;2.34;"N";0;16
9;4;18;"Martin";"Macháèek";"";"";41;"bezpeènostní technik";"Pøelouè";575500;7;7;"A";256;0;1.32;"N";0;17
9;4;19;"Jaromíra";"Nováková";"";"";58;"zdravotní sestra";"amberk";581259;7;7;"A";388;0;2.01;"N";0;18
9;6;1;"Jindøich";"Fišer";"";"";21;"student";"Hlinsko";571393;99;1184;"A";14;5.42;5.42;"N";0;0
9;6;2;"Dariusz";"Cymerys";"Ing.";"";30;"strojní inenır";"Ropice";556971;1184;1184;"A";12;0;4.65;"N";0;0
9;7;1;"Michaela";"Matoušková";"Ing.";"MPA";38;"starostka,úèetní a ekonomka,lektorka pro veø.spr.";"Øeèany nad Labem";575607;166;166;"A";1055;8.2;8.2;"N";0;0
9;7;2;"Oldøich";"Koblíek";"";"";59;"starosta obce, projektant";"Vraclav";581151;166;166;"A";419;0;3.25;"N";0;0
9;7;3;"Jiøí";"Hájek";"Ing.";"";56;"zastupitel mìsta Pardubice a správce kaple sv.Anny";"Pardubice";6;166;166;"A";365;0;2.83;"N";0;0
9;7;4;"František";"Jiraskı";"Ing.";"";48;"starosta mìsta, stavaø";"Vysoké Mıto";581186;181;166;"A";443;0;3.44;"N";0;0
9;7;5;"Petr";"Øezníèek";"Mgr.";"";66;"starosta mìsta, støedoškolskı uèitel";"Chrudim";571164;129;166;"A";689;5.35;5.35;"N";0;0
9;7;6;"Miroslav";"Wágner";"";"";60;"starosta mìsta,místopøedseda Euroregionu Glacensis";"Jablonné nad Orlicí";580376;181;166;"A";319;0;2.48;"N";0;0
9;7;7;"Martin";"Stanìk";"";"";54;"starosta mìsta, pøedseda mikroregionu";"Sezemice";575640;166;166;"A";241;0;1.87;"N";0;0
9;7;8;"Ivan";"Jeník";"MVDr.";"";55;"starosta mìsta, veterinární lékaø";"Slatiòany";572268;99;166;"A";566;0;4.4;"N";0;0
9;7;9;"Josef";"Škeøík";"";"";61;"starosta obce";"Sloupnice";580325;166;166;"A";273;0;2.12;"N";0;0
9;7;10;"Miloslav";"Cindr";"Ing.";"";43;"zastupitel mìsta, geodet, místopøedseda Aeroklubu";"Èeská Tøebová";580031;166;166;"A";236;0;1.83;"N";0;0
9;7;11;"Luboš";"Netolickı";"";"";52;"starosta obce, dobrovolnı hasiè, vèelaø";"Rosice";572179;166;166;"A";371;0;2.88;"N";0;0
9;7;12;"Jan";"Macháèek";"Bc.";"";39;"starosta mìsta, pøedseda mikroregionu";"Proseè";572080;166;166;"A";301;0;2.34;"N";0;0
9;7;13;"Alice";"Paurová";"Bc.";"";47;"zastup.MO Pardub.5,trenérka nár.reprez.kin-ballu";"Pardubice";6;166;166;"A";211;0;1.64;"N";0;0
9;7;14;"Martin";"Hejkrlík";"Mgr.";"";45;"místostarosta mìsta";"Králíky";580481;166;166;"A";196;0;1.52;"N";0;0
9;7;15;"Miroslav";"Èepèáø";"Ing.";"";63;"starosta obce";"Staré Hradištì";575704;166;166;"A";109;0;.84;"N";0;0
9;7;16;"Jiøí";"Socha";"";"";63;"starosta obce, zakladatel a pøedseda mikroregionu";"Svratouch";572349;99;166;"A";188;0;1.46;"N";0;0
9;7;17;"Petr";"Kováø";"Ing.";"";47;"starosta obce";"Opatov";578487;166;166;"A";200;0;1.55;"N";0;0
9;7;18;"Hana";"Štìpánová";"Mgr.";"";58;"radní Pardubického kraje, místostarostka obce";"Morašice";578428;166;166;"A";449;0;3.49;"N";0;0
9;8;1;"Václav";"Snopek";"Mgr.";"CSc.";66;"poslanec Parlamentu Èeské republiky";"Pardubice";6;47;47;"A";1301;6.5;6.5;"N";0;1
9;8;2;"Kvìta";"Matušovská";"Ing.";"";33;"poslankynì Parlamentu Èeské republiky";"Javorník";572713;47;47;"A";1859;9.29;9.29;"A";1;0
